campus,method,year,month,day,site,side,zone,transect,depth,MPAGroup,MPA_STATUS,RESERVE,MLPA_REGN,REGION,SUBREGION,LAT_WGS84,LON_WGS84,YEAR_MPA
UCSB,SBTL_SWATH,2007,7,6,ANACAPA_MIDDLE_ISLE,W,OUTER,1,8.5,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2007,7,6,ANACAPA_MIDDLE_ISLE,W,OUTER,2,8.2,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,CEN,INNER,1,5.5,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,CEN,INNER,2,4.6,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,CEN,OUTER,1,13.7,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,CEN,OUTER,2,11.3,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,E,INNER,1,4.6,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,E,INNER,2,4.6,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,E,OUTER,1,10.1,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,E,OUTER,2,10.7,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,W,INNER,1,5.5,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,W,INNER,2,7,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,W,OUTER,1,21.3,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2007,7,25,ANACAPA_WEST_ISLE,W,OUTER,2,21.3,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2007,8,27,COJO,E,INNER,1,7.6,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2007,8,27,COJO,E,INNER,2,6.7,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2007,8,27,COJO,E,MID,1,7.6,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2007,8,27,COJO,E,MID,2,7.6,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2007,8,27,COJO,E,OUTER,1,17.4,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2007,8,27,COJO,E,OUTER,2,16.5,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2007,8,27,COJO,W,INNER,1,6.1,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2007,8,27,COJO,W,INNER,2,7.6,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2007,8,27,COJO,W,MID,1,7.9,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2007,8,27,COJO,W,MID,2,7.9,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2007,8,27,COJO,W,OUTER,1,15.2,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2007,8,27,COJO,W,OUTER,2,14.6,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,INNER,1,8.5,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,INNER,2,7.9,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,MID,1,8.2,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,MID,2,9.8,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,OUTER,1,19.8,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,OUTER,2,19.2,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,INNER,1,6.7,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,INNER,2,6.1,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,MID,1,8.5,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,MID,2,9.1,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,OUTER,1,20.1,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,OUTER,2,18.9,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2007,7,31,NAPLES,CEN,INNER,1,8.5,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,CEN,INNER,2,7.6,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,CEN,OUTER,1,14,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,CEN,OUTER,2,18.3,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,INNER,1,12.2,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,INNER,2,11.6,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,OUTER,1,13.4,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,OUTER,2,11.3,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,W,INNER,1,7.6,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,W,INNER,2,9.1,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,W,OUTER,1,13.7,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2007,7,31,NAPLES,W,OUTER,2,12.2,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2007,7,19,SCI_CAVERN_POINT,E,INNER,1,5.2,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2007,7,19,SCI_CAVERN_POINT,E,INNER,2,6.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2007,7,19,SCI_CAVERN_POINT,E,MID,1,9.5,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2007,7,19,SCI_CAVERN_POINT,E,MID,2,10.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,E,OUTER,1,16.2,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,E,OUTER,2,13.7,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,W,INNER,1,4.9,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,W,INNER,2,4.9,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,W,MID,1,11,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,W,MID,2,9.8,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,W,OUTER,1,14.9,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_CAVERN_POINT,W,OUTER,2,15.2,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,E,INNER,1,6.4,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,E,INNER,2,7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,E,MID,1,10.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,E,MID,2,11.3,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,E,OUTER,1,13.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,E,OUTER,2,13.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,W,INNER,1,6.1,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,W,INNER,2,4.6,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,W,MID,1,9.8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,W,MID,2,11,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,W,OUTER,1,18.6,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2007,7,9,SCI_COCHE_POINT,W,OUTER,2,17.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,E,INNER,1,4.3,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.051483,-119.909667,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,E,INNER,2,5.8,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.051483,-119.909667,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,E,MID,1,8.5,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.051483,-119.909667,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,E,MID,2,8.5,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.051483,-119.909667,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,E,OUTER,1,14.9,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.051483,-119.909667,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,E,OUTER,2,14.3,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.051483,-119.909667,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,W,INNER,1,3.4,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.053883,-119.9182,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,W,INNER,2,3,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.053883,-119.9182,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,W,MID,1,10.1,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.053883,-119.9182,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,W,MID,2,10.1,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.053883,-119.9182,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,W,OUTER,1,13.1,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.053883,-119.9182,0
UCSB,SBTL_SWATH,2007,7,10,SCI_FORNEY,W,OUTER,2,15.2,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.053883,-119.9182,0
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,E,INNER,1,5.5,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.946467,-119.823183,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,E,INNER,2,6.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.946467,-119.823183,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,E,MID,1,9.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.946467,-119.823183,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,E,MID,2,9.8,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.946467,-119.823183,2003
UCSB,SBTL_SWATH,2007,10,24,SCI_GULL_ISLE,E,OUTER,1,18.3,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.946467,-119.823183,2003
UCSB,SBTL_SWATH,2007,10,24,SCI_GULL_ISLE,E,OUTER,2,20.7,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.946467,-119.823183,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,W,INNER,1,9.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.948167,-119.82795,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,W,INNER,2,6.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.948167,-119.82795,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,W,MID,1,10.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.948167,-119.82795,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,W,MID,2,9.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.948167,-119.82795,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,W,OUTER,1,17.1,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.948167,-119.82795,2003
UCSB,SBTL_SWATH,2007,7,23,SCI_GULL_ISLE,W,OUTER,2,21.3,Gull Island SMR,SMR,IN,SCSR,NCI East,SCI,33.948167,-119.82795,2003
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,CEN,INNER,1,4.6,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.056583,-119.821167,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,CEN,INNER,2,4.6,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.056583,-119.821167,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,CEN,OUTER,1,12.8,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.056583,-119.821167,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,CEN,OUTER,2,11.3,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.056583,-119.821167,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,E,INNER,1,5.2,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.054383,-119.81935,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,E,INNER,2,6.1,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.054383,-119.81935,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,E,OUTER,1,12.8,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.054383,-119.81935,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,E,OUTER,2,11.9,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.054383,-119.81935,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,W,INNER,1,4.6,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.0581,-119.824833,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,W,INNER,2,5.5,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.0581,-119.824833,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,W,OUTER,1,13.4,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.0581,-119.824833,0
UCSB,SBTL_SWATH,2007,7,17,SCI_HAZARDS,W,OUTER,2,13.7,Painted Cave SMCA,reference,OUT,SCSR,NCI East,SCI,34.0581,-119.824833,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,E,INNER,1,4.6,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,E,INNER,2,4.9,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,E,MID,1,9.8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,E,MID,2,9.8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,E,OUTER,1,13.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,E,OUTER,2,12.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,W,INNER,1,5.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,W,INNER,2,5.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,W,MID,1,9.8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,W,MID,2,11.3,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,W,OUTER,1,12.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2007,7,2,SCI_LITTLE_SCORPION,W,OUTER,2,15.9,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,INNER,1,6.4,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.072867,-119.870983,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,INNER,2,5.2,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.072867,-119.870983,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,OUTER,1,13.1,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.072867,-119.870983,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,OUTER,2,13.1,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.072867,-119.870983,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,INNER,1,5.5,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.0719,-119.85755,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,INNER,2,5.5,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.0719,-119.85755,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,OUTER,1,12.2,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.0719,-119.85755,2003
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,OUTER,2,13.1,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.0719,-119.85755,2003
UCSB,SBTL_SWATH,2007,7,26,SCI_PAINTED_CAVE,W,INNER,1,6.4,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.074483,-119.882133,2003
UCSB,SBTL_SWATH,2007,7,26,SCI_PAINTED_CAVE,W,INNER,2,6.7,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.074483,-119.882133,2003
UCSB,SBTL_SWATH,2007,7,26,SCI_PAINTED_CAVE,W,OUTER,1,13.7,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.074483,-119.882133,2003
UCSB,SBTL_SWATH,2007,7,26,SCI_PAINTED_CAVE,W,OUTER,2,13.7,Painted Cave SMCA,SMCA,IN,SCSR,NCI East,SCI,34.074483,-119.882133,2003
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,CEN,INNER,1,5.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.03065,-119.69665,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,CEN,INNER,2,4.6,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.03065,-119.69665,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,CEN,OUTER,1,12.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.03065,-119.69665,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,CEN,OUTER,2,12.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.03065,-119.69665,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,E,INNER,1,7.6,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.02805,-119.690917,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,E,INNER,2,5.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.02805,-119.690917,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,E,OUTER,1,13.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.02805,-119.690917,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,E,OUTER,2,11.9,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.02805,-119.690917,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,W,INNER,1,5.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.035867,-119.7023,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,W,INNER,2,6.4,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.035867,-119.7023,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,W,OUTER,1,11,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.035867,-119.7023,0
UCSB,SBTL_SWATH,2007,7,12,SCI_PELICAN,W,OUTER,2,12.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.035867,-119.7023,0
UCSB,SBTL_SWATH,2007,7,3,SCI_POTATO_PASTURE,E,INNER,1,4.9,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_POTATO_PASTURE,E,INNER,2,4.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_POTATO_PASTURE,E,MID,1,7.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_POTATO_PASTURE,E,MID,2,7.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_POTATO_PASTURE,E,OUTER,1,9.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2007,7,3,SCI_POTATO_PASTURE,E,OUTER,2,10.4,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
