campus,method,year,month,day,site,side,zone,transect,classcode,count,size,depth,observer,heading
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,OUTER,2,STRPURAD,199,,13.4,IAN TANIGUCHI,315
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,OUTER,3,MESFRAAD,162,,13.4,IAN TANIGUCHI,315
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,OUTER,3,STRPURAD,433,,13.4,IAN TANIGUCHI,315
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,INNER,1,MESFRAAD,69,,7.6,SEAN HOOBLER,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,INNER,1,STRPURAD,175,,7.6,SEAN HOOBLER,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,INNER,2,MESFRAAD,365,,7.9,SEAN HOOBLER,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,INNER,2,STRPURAD,36,,7.9,SEAN HOOBLER,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,OUTER,1,MESFRAAD,10,,,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,OUTER,1,STRPURAD,28,,,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,CEN,OUTER,2,MESFRAAD,2,,,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,INNER,1,MESFRAAD,43,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,INNER,1,STRPURAD,79,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,INNER,2,MESFRAAD,23,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,INNER,2,STRPURAD,46,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,OUTER,1,MESFRAAD,23,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,OUTER,1,STRPURAD,8,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,OUTER,2,MESFRAAD,41,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,10,29,SCI_PAINTED_CAVE,E,OUTER,2,STRPURAD,12,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,INNER,1,MESFRAAD,265,,9.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,INNER,1,STRPURAD,7,,9.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,INNER,2,MESFRAAD,256,,9.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,INNER,2,STRPURAD,37,,9.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,MID,1,MESFRAAD,243,,8.8,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,MID,1,STRPURAD,6,,8.8,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,MID,2,MESFRAAD,42,,8.8,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,OUTER,1,MESFRAAD,452,,7.3,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,OUTER,1,STRPURAD,12,,7.3,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,OUTER,2,MESFRAAD,641,,7.3,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,OUTER,2,STRPURAD,2,,7.3,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,INNER,1,MESFRAAD,104,,8.2,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,INNER,1,STRPURAD,10,,8.2,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,INNER,2,MESFRAAD,418,,8.8,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,INNER,2,STRPURAD,1,,8.8,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,INNER,3,MESFRAAD,53,,9.8,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,OUTER,1,MESFRAAD,54,,,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,OUTER,2,MESFRAAD,75,,,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,OUTER,2,STRPURAD,1,,,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,E,OUTER,3,MESFRAAD,380,,10.4,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,INNER,1,MESFRAAD,77,,10.4,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,INNER,2,MESFRAAD,75,,10.1,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,INNER,3,MESFRAAD,42,,8.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,OUTER,1,MESFRAAD,201,,10.7,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,OUTER,1,STRPURAD,3,,10.7,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,OUTER,2,MESFRAAD,150,,6.7,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,OUTER,3,MESFRAAD,86,,7.6,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,5,SMI_CROOK_POINT,W,OUTER,3,STRPURAD,5,,7.6,PETE HAAKER,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,1,MESFRAAD,201,,9.1,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,1,STRPURAD,50,,9.1,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,2,MESFRAAD,36,,11,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,3,MESFRAAD,153,,11.6,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,3,STRPURAD,30,,11.6,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,1,MESFRAAD,15,,8.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,1,STRPURAD,75,,8.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,2,MESFRAAD,15,,7.9,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,2,STRPURAD,75,,7.9,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,3,MESFRAAD,13,,5.8,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,3,STRPURAD,60,,5.8,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,1,MESFRAAD,213,,9.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,1,STRPURAD,2,,9.5,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,2,MESFRAAD,112,,12.2,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,2,STRPURAD,1,,12.2,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,3,MESFRAAD,185,,11.3,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,3,STRPURAD,7,,11.3,IAN TANIGUCHI,
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,MID,1,MESFRAAD,76,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,MID,2,MESFRAAD,61,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,OUTER,1,MESFRAAD,52,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,OUTER,2,MESFRAAD,43,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,INNER,1,MESFRAAD,235,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,INNER,2,MESFRAAD,92,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,MID,1,MESFRAAD,245,,12.2,SEAN HOOBLER,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,MID,2,MESFRAAD,198,,11.3,SEAN HOOBLER,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,OUTER,1,MESFRAAD,297,,10.7,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,OUTER,1,STRPURAD,2,,10.7,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,OUTER,2,MESFRAAD,499,,12.2,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,INNER,1,MESFRAAD,24,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,INNER,2,MESFRAAD,99,,,ADAM PETUSKEY,
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,MID,1,MESFRAAD,15,,9.5,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,OUTER,1,MESFRAAD,1,,10.1,JESSE PATTERSON,
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,OUTER,2,MESFRAAD,18,,10.1,JESSE PATTERSON,
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,INNER,1,MESFRAAD,261,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,INNER,1,STRPURAD,1050,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,INNER,2,MESFRAAD,152,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,INNER,2,STRPURAD,78,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,OUTER,1,MESFRAAD,30,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,OUTER,1,STRPURAD,64,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,OUTER,2,MESFRAAD,24,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,6,28,SCI_PELICAN,E,OUTER,2,STRPURAD,24,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,INNER,1,MESFRAAD,139,,,MARK READDIE,90
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,INNER,1,STRPURAD,410,,,MARK READDIE,90
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,INNER,2,MESFRAAD,171,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,INNER,2,STRPURAD,417,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,OUTER,1,MESFRAAD,10,,,MARK READDIE,90
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,OUTER,1,STRPURAD,4,,,MARK READDIE,90
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,OUTER,2,MESFRAAD,189,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,CEN,OUTER,2,STRPURAD,88,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,INNER,1,MESFRAAD,115,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,INNER,1,STRPURAD,560,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,INNER,2,MESFRAAD,98,,,MARK READDIE,0
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,INNER,2,STRPURAD,1200,,,MARK READDIE,0
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,OUTER,1,MESFRAAD,89,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,OUTER,1,STRPURAD,487,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,OUTER,2,MESFRAAD,77,,,MARK READDIE,0
UCSB,SBTL_SWATH,2004,6,29,SCI_PELICAN,W,OUTER,2,STRPURAD,900,,,MARK READDIE,0
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,INNER,1,MESFRAAD,93,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,INNER,1,STRPURAD,24,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,INNER,2,MESFRAAD,91,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,INNER,2,STRPURAD,422,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,1,MESFRAAD,131,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,1,STRPURAD,80,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,2,MESFRAAD,329,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,2,PANINT,1,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,2,STRPURAD,52,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,1,MESFRAAD,156,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,5,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,1,STRPURAD,141,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,2,MESFRAAD,115,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,2,STRPURAD,188,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,OUTER,1,MESFRAAD,152,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,OUTER,1,STRPURAD,14,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,OUTER,2,MESFRAAD,27,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,OUTER,2,STRPURAD,11,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,1,MESFRAAD,210,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,1,STRPURAD,237,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,2,MESFRAAD,356,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,2,PANINT,1,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,2,STRPURAD,189,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,OUTER,1,MESFRAAD,182,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,OUTER,1,STRPURAD,35,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,OUTER,2,MESFRAAD,206,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,OUTER,2,STRPURAD,33,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,E,INNER,1,MESFRAAD,92,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,E,INNER,1,STRPURAD,27,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,E,INNER,2,MESFRAAD,174,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,E,INNER,2,STRPURAD,10,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,E,OUTER,1,MESFRAAD,388,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,W,INNER,21,MESFRAAD,550,,,JESSE PATTERSON,180
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,W,INNER,21,STRPURAD,75,,,JESSE PATTERSON,180
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,W,INNER,22,MESFRAAD,188,,,SEAN HOOBLER,0
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,W,INNER,22,STRPURAD,40,,,SEAN HOOBLER,0
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,W,OUTER,21,MESFRAAD,2,,,JESSE PATTERSON,180
UCSB,SBTL_SWATH,2004,7,8,SMI_HARRIS_PT_RESERVE,W,OUTER,22,MESFRAAD,13,,,SEAN HOOBLER,0
UCSB,SBTL_SWATH,2004,7,9,SMI_HARRIS_PT_RESERVE,E,MID,1,MESFRAAD,112,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,9,SMI_HARRIS_PT_RESERVE,E,MID,1,STRPURAD,10,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,9,SMI_HARRIS_PT_RESERVE,E,MID,2,MESFRAAD,99,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,9,SMI_HARRIS_PT_RESERVE,E,MID,2,STRPURAD,16,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,9,SMI_HARRIS_PT_RESERVE,E,OUTER,2,MESFRAAD,40,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,13,SCI_HAZARDS,CEN,INNER,1,MESFRAAD,4,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,13,SCI_HAZARDS,CEN,INNER,1,STRPURAD,8,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,13,SCI_HAZARDS,W,INNER,1,MESFRAAD,140,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,13,SCI_HAZARDS,W,INNER,1,STRPURAD,136,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,13,SCI_HAZARDS,W,INNER,2,MESFRAAD,617,,,JESSE PATTERSON,0
UCSB,SBTL_SWATH,2004,7,13,SCI_HAZARDS,W,INNER,2,STRPURAD,475,,,JESSE PATTERSON,0
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,INNER,1,MESFRAAD,47,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,INNER,1,STRPURAD,600,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,INNER,2,MESFRAAD,18,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,INNER,2,STRPURAD,217,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,OUTER,1,MESFRAAD,37,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,OUTER,1,STRPURAD,1,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,13,SCI_PAINTED_CAVE,E,OUTER,2,MESFRAAD,12,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,14,SCI_HAZARDS,E,INNER,1,MESFRAAD,9,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,14,SCI_HAZARDS,E,INNER,1,STRPURAD,11,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,14,SCI_HAZARDS,E,INNER,2,MESFRAAD,8,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,CEN,INNER,1,MESFRAAD,344,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,CEN,INNER,1,STRPURAD,595,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,CEN,INNER,2,MESFRAAD,342,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,CEN,INNER,2,STRPURAD,1797,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,CEN,OUTER,2,MESFRAAD,1,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,W,INNER,1,MESFRAAD,121,,,SEAN HOOBLER,0
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,W,INNER,1,STRPURAD,54,,,SEAN HOOBLER,0
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,W,INNER,2,MESFRAAD,525,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,14,SCI_PAINTED_CAVE,W,INNER,2,STRPURAD,2475,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,MID,1,MESFRAAD,39,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,MID,1,STRPURAD,9,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,MID,2,MESFRAAD,8,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,MID,2,STRPURAD,105,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,OUTER,1,MESFRAAD,3,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,OUTER,1,STRPURAD,6,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,OUTER,2,MESFRAAD,38,,,JESSE PATTERSON,0
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,CEN,OUTER,2,STRPURAD,37,,,JESSE PATTERSON,0
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,W,MID,1,PANINT,5,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,W,MID,1,STRPURAD,3,,,SEAN HOOBLER,270
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,W,MID,2,MESFRAAD,11,,,JESSE PATTERSON,90
UCSB,SBTL_SWATH,2004,7,15,SCI_YELLOWBANKS,W,OUTER,1,MESFRAAD,21,,,SEAN HOOBLER,180
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,1,MESFRAAD,312,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,1,PANINT,4,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,1,STRPURAD,163,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,2,MESFRAAD,625,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,2,PANINT,1,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,2,STRPURAD,1358,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,OUTER,1,MESFRAAD,27,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,OUTER,1,STRPURAD,7,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,OUTER,2,MESFRAAD,81,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,OUTER,2,STRPURAD,72,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,1,MESFRAAD,137,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,1,PANINT,2,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,1,STRPURAD,819,,,SEAN HOOBLER,90
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,2,MESFRAAD,349,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,2,PANINT,1,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,2,STRPURAD,964,,,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,OUTER,1,MESFRAAD,244,,,SEAN HOOBLER,90
